0.198,0.306,0.231,0.213,0.301,0.217,0.185,0.229,0.24,0.116,0.124,0.133
0.186,0.279,0.175,0.166,0.154,0.19,0.123,0.16,0.174,0.22,0.095,0.142
,,,,,,,,,,,
Program                   : MicroLog3 4.20.05,,,,,,,,,,,
590/750 Filters Used      : 6 / 5,,,,,,,,,,,
Read Time                 : 8月 30 2018 21:46,,,,,,,,,,,
Parent File               : Original Data Record,,,,,,,,,,,
Plate Number              : 1,,,,,,,,,,,
Read Hour                 : 4,,,,,,,,,,,
Sample Number             : ,,,,,,,,,,,
Plate Type                : OTHER,,,,,,,,,,,
Strain Type               : NOT APPLICABLE,,,,,,,,,,,
Strain Number             : ,,,,,,,,,,,
Strain Name               : ,,,,,,,,,,,
Other                     : ,,,,,,,,,,,
Data Input Mode           : Reader,,,,,,,,,,,
Number +/b/- Reactions    : 24 / 14 / 58,,,,,,,,,,,
Database To Search        : User,,,,,,,,,,,
Data Base(s) Searched     : ,,,,,,,,,,,
,,,,,,,,,,,
FILTER = 6,,,,,,,,,,,
0.207,0.197,0.206,0.187,0.179,0.204,0.177,0.199,0.249,0.584,0.69,0.199
0.216,0.197,0.197,0.186,0.233,0.327,0.227,0.412,0.246,0.382,0.236,0.248
0.244,0.227,0.276,0.218,0.235,0.249,0.274,0.241,0.202,0.466,0.208,0.2
0.245,0.242,0.241,0.221,0.229,0.26,0.326,0.221,0.218,0.437,0.305,0.224
0.235,0.274,0.242,0.228,0.258,0.276,0.264,0.266,0.236,0.641,0.267,0.208
0.276,0.354,0.307,0.285,0.281,0.344,0.354,0.315,0.268,0.43,0.492,0.393
0.249,0.369,0.285,0.272,0.381,0.276,0.232,0.29,0.305,0.159,0.174,0.186
0.221,0.338,0.213,0.208,0.192,0.232,0.152,0.201,0.216,0.308,0.121,0.19
,,,,,,,,,,,
FILTER = 5,,,,,,,,,,,
0.162,0.155,0.166,0.154,0.146,0.157,0.142,0.157,0.201,0.481,0.605,0.153
0.169,0.157,0.156,0.153,0.188,0.294,0.182,0.375,0.204,0.284,0.193,0.216
0.19,0.182,0.215,0.165,0.186,0.183,0.192,0.191,0.163,0.337,0.174,0.157
0.197,0.2,0.198,0.187,0.188,0.219,0.209,0.185,0.19,0.38,0.231,0.191
0.187,0.23,0.198,0.192,0.213,0.231,0.223,0.222,0.196,0.55,0.189,0.145
0.213,0.257,0.247,0.235,0.185,0.177,0.292,0.257,0.22,0.309,0.301,0.271
0.2,0.315,0.243,0.222,0.311,0.227,0.19,0.238,0.25,0.118,0.124,0.133
0.184,0.279,0.175,0.17,0.156,0.195,0.125,0.16,0.174,0.225,0.095,0.157
